254772.0,17970.0,12524.0,25266.0,88039.0,4456.0,18508.0,8479.0,6646.0,12826.0,2033.0,4225.0,5451.0,14224.0,8568.0,7782.0,42581.0,14710.0,14105.0,10942.0,26974.0,24827.0,7579.0,19153.0,4464.0,26711.0,16766.0,3942.0,8449.0,85533.0,48380.0,12668.0,55872.0,9576.0,42853.0,26961.0,8088.0,8440.0,49872.0,22774.0,25276.0,8648.0,7222.0,4902.0,20907.0,5602.0,26511.0,9190.0
17970.0,10847259.0,45164.0,1328648.0,28626.0,35493.0,241765.0,9084.0,36456.0,27954.0,2970.0,5527.0,10121.0,30864.0,2754.0,14951.0,16370.0,28435.0,18679.0,13485.0,23386.0,57554.0,4104.0,82804.0,4223.0,92377.0,28820.0,3491.0,5152.0,11016.0,85977.0,22439.0,13733.0,8571.0,12467.0,30279.0,31827.0,32478.0,26632.0,23779.0,41449.0,36540.0,32735.0,9360.0,219407.0,4874.0,43303.0,46541.0
12524.0,45164.0,2591079.0,40803.0,19788.0,65132.0,45954.0,10064.0,942856.0,65893.0,7727.0,7375.0,9699.0,67744.0,3926.0,11341.0,15911.0,63322.0,14859.0,13837.0,25807.0,86181.0,5110.0,58819.0,5549.0,39871.0,21866.0,4621.0,7154.0,11916.0,17103.0,24148.0,10810.0,11730.0,9896.0,27181.0,146707.0,91033.0,24420.0,29617.0,16394.0,286702.0,438059.0,10190.0,30391.0,7951.0,41478.0,232766.0
25266.0,1328648.0,40803.0,7029440.0,40307.0,27251.0,82626.0,10877.0,36482.0,27378.0,2128.0,5965.0,9878.0,35421.0,2813.0,22066.0,17404.0,23991.0,37801.0,16290.0,24688.0,53494.0,4200.0,47791.0,4361.0,43705.0,42659.0,3395.0,5507.0,13145.0,143069.0,22900.0,18553.0,8963.0,16829.0,42917.0,30258.0,25239.0,27454.0,23120.0,105809.0,24974.0,38057.0,10384.0,1111685.0,6187.0,28783.0,35378.0
88039.0,28626.0,19788.0,40307.0,386187.0,6438.0,28772.0,7976.0,11915.0,12642.0,1730.0,4392.0,5761.0,22333.0,6305.0,8444.0,53938.0,15333.0,12392.0,10619.0,48687.0,29110.0,6536.0,27182.0,4406.0,28453.0,13836.0,3594.0,7433.0,67656.0,35873.0,13687.0,45699.0,8351.0,22646.0,20622.0,14494.0,11730.0,100733.0,27143.0,19384.0,12802.0,13487.0,5277.0,25118.0,5407.0,26458.0,13544.0
4456.0,35493.0,65132.0,27251.0,6438.0,19104449.0,23498.0,9912.0,55885.0,513964.0,5206.0,7743.0,18982.0,67361.0,2633.0,13721.0,7521.0,84976.0,12674.0,4536.0,10477.0,25411.0,2631.0,20263.0,4501.0,18929.0,9597.0,5286.0,4097.0,5323.0,11021.0,13252.0,3225.0,7112.0,3577.0,10537.0,115703.0,174237.0,10407.0,25826.0,10173.0,21989.0,86676.0,13454.0,18645.0,4849.0,17380.0,28581.0
18508.0,241765.0,45954.0,82626.0,28772.0,23498.0,1841998.0,8271.0,28365.0,29661.0,2398.0,5904.0,6850.0,31383.0,4762.0,11522.0,25579.0,27858.0,10492.0,13070.0,31496.0,126224.0,7106.0,184448.0,5500.0,128819.0,24243.0,4301.0,9117.0,19299.0,22697.0,25209.0,23353.0,12156.0,17958.0,38123.0,33227.0,26780.0,31131.0,31035.0,18387.0,42966.0,25563.0,7723.0,57575.0,8792.0,58439.0,52043.0
8479.0,9084.0,10064.0,10877.0,7976.0,9912.0,8271.0,699587.0,8511.0,9432.0,6170.0,23381.0,167719.0,6964.0,4921.0,237517.0,4128.0,6475.0,48555.0,19554.0,6910.0,6783.0,4756.0,8949.0,5352.0,16727.0,19930.0,5082.0,5147.0,6592.0,15298.0,29822.0,5591.0,11343.0,7715.0,12941.0,7148.0,10031.0,9028.0,6920.0,20369.0,10291.0,8647.0,111847.0,16030.0,6642.0,11195.0,10707.0
6646.0,36456.0,942856.0,36482.0,11915.0,55885.0,28365.0,8511.0,15550115.0,51861.0,3368.0,7790.0,10133.0,87325.0,2637.0,13176.0,7403.0,72881.0,23294.0,11450.0,24916.0,36052.0,2964.0,31856.0,4036.0,28439.0,19820.0,3389.0,3521.0,5681.0,16902.0,12832.0,7071.0,8601.0,6020.0,12737.0,167693.0,92723.0,25389.0,24001.0,18915.0,162375.0,1439773.0,10998.0,24563.0,6390.0,60353.0,124458.0
12826.0,27954.0,65893.0,27378.0,12642.0,513964.0,29661.0,9432.0,51861.0,4903568.0,3256.0,8099.0,8654.0,84701.0,5495.0,9411.0,22754.0,171536.0,10248.0,9296.0,20906.0,57527.0,5916.0,26067.0,5727.0,20019.0,12865.0,5055.0,8445.0,15700.0,10336.0,20641.0,9271.0,11750.0,7025.0,32666.0,147256.0,154585.0,14854.0,49795.0,11567.0,23584.0,88550.0,9376.0,35047.0,8416.0,25200.0,26713.0
2033.0,2970.0,7727.0,2128.0,1730.0,5206.0,2398.0,6170.0,3368.0,3256.0,3843040.0,8684.0,11133.0,2820.0,4238.0,6433.0,1121.0,2182.0,7633.0,13423.0,2118.0,1490.0,4446.0,1852.0,27822.0,3022.0,11185.0,9435.0,27756.0,1967.0,4324.0,5273.0,1667.0,6080.0,2059.0,3373.0,2109.0,2391.0,2906.0,2290.0,5057.0,3028.0,3539.0,7404.0,2210.0,4454.0,7064.0,3178.0
4225.0,5527.0,7375.0,5965.0,4392.0,7743.0,5904.0,23381.0,7790.0,8099.0,8684.0,775970.0,36520.0,6256.0,10311.0,19511.0,2469.0,5902.0,12530.0,11729.0,5451.0,5071.0,6315.0,5542.0,8417.0,6797.0,9807.0,9935.0,5977.0,3538.0,7167.0,36332.0,3302.0,19211.0,3805.0,7618.0,5768.0,7073.0,6034.0,4502.0,8646.0,6579.0,7589.0,71941.0,7165.0,19014.0,7474.0,6532.0
5451.0,10121.0,9699.0,9878.0,5761.0,18982.0,6850.0,167719.0,10133.0,8654.0,11133.0,36520.0,3760721.0,9036.0,4708.0,69156.0,2927.0,7560.0,28246.0,18569.0,6352.0,6483.0,4407.0,7784.0,6563.0,10180.0,17380.0,6502.0,9920.0,4054.0,11781.0,48883.0,4117.0,12224.0,5891.0,10265.0,8159.0,6011.0,8143.0,6018.0,17371.0,9464.0,7751.0,275644.0,14931.0,9172.0,13300.0,8430.0
14224.0,30864.0,67744.0,35421.0,22333.0,67361.0,31383.0,6964.0,87325.0,84701.0,2820.0,6256.0,9036.0,6812668.0,2808.0,9280.0,43832.0,714000.0,13783.0,9508.0,154227.0,38201.0,3388.0,29695.0,4400.0,24958.0,14951.0,3704.0,4545.0,14247.0,14726.0,13634.0,14403.0,8880.0,8505.0,19677.0,53421.0,50571.0,44861.0,241264.0,17579.0,39813.0,66825.0,9882.0,39563.0,4892.0,29956.0,48788.0
8568.0,2754.0,3926.0,2813.0,6305.0,2633.0,4762.0,4921.0,2637.0,5495.0,4238.0,10311.0,4708.0,2808.0,68664.0,4006.0,9265.0,3773.0,4169.0,4533.0,6076.0,6559.0,21793.0,4852.0,15792.0,5346.0,4085.0,22257.0,9379.0,15125.0,3830.0,9394.0,7842.0,11476.0,6301.0,7003.0,3252.0,3744.0,4881.0,5353.0,3745.0,2642.0,2400.0,5301.0,3089.0,22110.0,7174.0,2661.0
