18.0000,16.2903,16.5392,16.2077,17.4704,16.1946,16.8078,16.4679,16.4801,16.3105,15.8877,16.4121,16.4092,16.0369,16.5409,16.4430,17.0699,16.3190,16.2296,16.5733,17.2340,16.4703,17.4136,16.9474,16.8741,17.1528,17.0786,16.7461,17.2490,16.6220,16.9323,16.8198,17.5549,16.8571,17.6248,17.2173,16.4554,16.3357,17.3326,17.1702,16.8221,16.9004,16.2256,16.1835,16.2324,17.1693,17.3022,16.6763
16.2903,18.0000,16.8492,17.0286,16.4857,16.8074,16.9344,15.7740,16.1972,16.6272,15.4039,15.7936,15.9568,16.5390,15.6395,15.9926,16.7347,16.5801,15.6000,15.7753,16.8190,17.0469,16.2435,16.7097,16.2482,16.3883,16.1664,15.9810,16.3896,15.8138,16.1511,17.2019,16.2958,16.2603,16.1724,16.8676,16.8816,16.9314,16.5695,16.8305,16.1310,16.2428,16.5039,15.4871,17.5034,16.4426,16.4935,16.3492
16.5392,16.8492,18.0000,17.1116,16.7811,16.9968,16.9814,16.5595,16.8751,17.5061,16.0492,16.5632,16.3677,17.2543,16.1472,16.5645,16.6158,17.2671,16.3312,16.2111,16.9634,17.0051,16.6398,16.7569,16.9250,17.0464,16.7048,16.6877,16.8619,15.8573,16.8067,17.1219,16.3764,16.6747,16.3355,17.0934,17.6087,17.4579,16.9218,17.0587,16.8895,16.9241,17.4226,16.2905,17.1349,16.8453,17.0006,17.1948
16.2077,17.0286,17.1116,18.0000,16.5211,16.5292,17.0720,15.9633,16.4256,16.9211,15.4479,15.9080,15.7792,16.8912,15.7108,16.0006,16.6001,16.8793,15.7482,15.7593,16.7677,17.3811,16.2623,16.7535,16.3993,16.5551,16.2872,16.1099,16.3964,15.6173,16.2732,16.9552,16.1842,16.1998,16.0402,16.6967,17.3041,17.3747,16.5990,16.9021,16.3484,16.4283,16.8808,15.6942,17.3518,16.4995,16.4493,16.5720
17.4704,16.4857,16.7811,16.5211,18.0000,16.3544,17.1360,16.5387,16.7307,16.5510,15.9088,16.4804,16.4480,16.3137,16.3825,16.4975,17.2621,16.5916,16.3328,16.4837,17.4516,16.7750,17.3095,17.2888,17.0184,17.3276,17.2739,16.8166,17.2424,16.3459,17.0343,17.0261,17.3954,16.8421,17.3465,17.3386,16.7768,16.6407,17.6291,17.4626,16.9825,17.1149,16.4977,16.2522,16.5055,17.3565,17.2828,16.9357
16.1946,16.8074,16.9968,16.5292,16.3544,18.0000,16.4126,16.3102,16.6767,16.7892,16.0990,16.4378,16.5938,16.8577,15.8242,16.5557,16.2372,16.7831,16.2529,16.0957,16.6400,16.3920,16.2303,16.2692,16.5435,16.5371,16.3564,16.4320,16.4104,15.5834,16.5374,16.7766,16.0335,16.4338,16.0572,16.7826,16.8919,16.7793,16.5637,16.5492,16.5146,16.5707,16.9677,16.1153,16.8629,16.4211,16.6283,16.8267
16.8078,16.9344,16.9814,17.0720,17.1360,16.4126,18.0000,16.0320,16.4662,16.6755,15.4309,16.0097,15.9393,16.5277,15.8786,16.0783,17.3520,16.5908,15.8146,15.9879,17.2406,17.4389,16.7256,17.5992,16.5993,16.8492,16.7033,16.2771,16.7718,16.0602,16.4851,17.3347,16.9122,16.4340,16.7270,17.1547,17.0872,17.0421,17.0451,17.4214,16.5222,16.6288,16.6305,15.7552,16.9706,16.9150,16.8848,16.6737
16.4679,15.7740,16.5595,15.9633,16.5387,16.3102,16.0320,18.0000,16.9398,16.6412,17.0542,17.6711,17.0772,16.3163,16.6753,17.3309,16.0029,16.7849,17.5072,16.9467,16.5055,15.9322,16.7234,16.0288,17.1748,17.0317,16.9962,17.5012,16.8020,15.6028,17.4376,16.2055,16.1389,16.9514,16.2530,16.5838,16.4191,16.2646,16.7336,16.4618,17.3986,17.3057,16.5705,17.5979,15.9667,16.7598,16.7784,17.1252
16.4801,16.1972,16.8751,16.4256,16.7307,16.6767,16.4662,16.9398,18.0000,16.7560,16.4388,16.9641,16.7280,16.7841,16.3563,16.9772,16.2818,17.0279,16.9286,16.7639,16.9052,16.4016,16.7645,16.3873,17.2220,16.9172,17.0201,17.0405,16.8152,15.6726,17.0704,16.6044,16.3091,16.9632,16.3768,16.7907,16.8402,16.7374,16.8194,16.8270,17.0664,17.2910,16.9120,16.8013,16.3985,17.0778,16.7397,17.3023
16.3105,16.6272,17.5061,16.9211,16.5510,16.7892,16.6755,16.6412,16.7560,18.0000,16.1112,16.6239,16.3855,17.1207,16.1611,16.5604,16.3442,17.4551,16.3865,16.1815,16.6973,16.7980,16.4947,16.4774,16.8889,16.9493,16.5886,16.7328,16.7727,15.6364,16.7601,16.8822,16.1010,16.6674,16.0658,16.8498,17.3576,17.1955,16.7417,16.8249,16.8432,16.8547,17.2253,16.3669,16.9721,16.7082,16.7923,17.1219
15.8877,15.4039,16.0492,15.4479,15.9088,16.0990,15.4309,17.0542,16.4388,16.1112,18.0000,17.1148,16.9144,16.0062,16.1757,17.1149,15.4413,16.2713,17.2696,16.5558,15.9500,15.3439,16.0777,15.4079,16.5194,16.3198,16.3857,16.7406,16.1401,15.1968,16.7319,15.6835,15.5772,16.3856,15.7223,16.0742,15.8454,15.7717,16.1158,15.8326,16.7429,16.6474,16.1787,17.2041,15.5619,16.1072,16.1956,16.4649
16.4121,15.7936,16.5632,15.9080,16.4804,16.4378,16.0097,17.6711,16.9641,16.6239,17.1148,18.0000,17.2321,16.3361,16.5809,17.4431,15.9865,16.7334,17.5401,16.9659,16.4908,15.8976,16.6701,16.0084,17.1597,16.9520,16.9764,17.4553,16.7578,15.5389,17.3737,16.2412,16.1006,16.9532,16.2268,16.6090,16.3965,16.2424,16.6838,16.4277,17.3262,17.2454,16.5900,17.5975,15.9609,16.7198,16.7865,17.1296
16.4092,15.9568,16.3677,15.7792,16.4480,16.5938,15.9393,17.0772,16.7280,16.3855,16.9144,17.2321,18.0000,16.0790,16.3516,17.2719,16.0382,16.5116,17.1227,16.8590,16.5009,15.8000,16.5574,15.9820,16.8467,16.7541,16.7872,17.0956,16.6492,15.5692,17.1136,16.2940,16.1303,16.9036,16.2670,16.6545,16.2156,16.0473,16.6734,16.3710,16.9474,16.9804,16.2876,16.9652,15.9981,16.6247,16.7358,16.8525
16.0369,16.5390,17.2543,16.8912,16.3137,16.8577,16.5277,16.3163,16.7841,17.1207,16.0062,16.3361,16.0790,18.0000,15.8288,16.3927,16.1302,17.1739,16.2171,15.9413,16.5414,16.6217,16.1963,16.2654,16.6355,16.5142,16.3781,16.3752,16.3720,15.4380,16.4311,16.6002,15.9104,16.3183,15.8857,16.5781,17.2016,17.3101,16.4442,16.5705,16.5555,16.6057,17.5400,16.1374,16.9168,16.4443,16.3940,16.8524
16.5409,15.6395,16.1472,15.7108,16.3825,15.8242,15.8786,16.6753,16.3563,16.1611,16.1757,16.5809,16.3516,15.8288,18.0000,16.5115,15.9298,16.2620,16.4031,16.7488,16.3618,15.8044,16.9302,15.8816,16.8494,16.6515,16.5117,16.8729,16.9510,15.8798,16.6987,16.0875,16.2103,16.8283,16.3710,16.3763,16.0096,15.8995,16.4138,16.3374,16.5810,16.5904,15.9477,16.4555,15.7278,16.6459,16.4801,16.4013
16.4430,15.9926,16.5645,16.0006,16.4975,16.5557,16.0783,17.3309,16.9772,16.5604,17.1149,17.4431,17.2719,16.3927,16.5115,18.0000,16.0587,16.7297,17.3453,17.1437,16.6228,15.9550,16.6922,16.0284,17.0995,16.8124,16.9966,17.2016,16.7126,15.6114,17.2608,16.3353,16.1863,17.0632,16.3022,16.7301,16.3842,16.3291,16.6785,16.4884,17.1892,17.1735,16.5692,17.2663,16.1161,16.7827,16.7471,16.9918
17.0699,16.7347,16.6158,16.6001,17.2621,16.2372,17.3520,16.0029,16.2818,16.3442,15.4413,15.9865,16.0382,16.1302,15.9298,16.0587,18.0000,16.3180,15.7970,16.0599,17.2316,17.0209,16.8463,17.5547,16.4925,16.8308,16.7052,16.2614,16.8111,16.2550,16.4857,17.1500,17.2641,16.4604,17.0405,17.1813,16.6629,16.5918,17.1177,17.3314,16.4654,16.6003,16.2706,15.7353,16.6069,16.8744,16.9626,16.4693
16.3190,16.5801,17.2671,16.8793,16.5916,16.7831,16.5908,16.7849,17.0279,17.4551,16.2713,16.7334,16.5116,17.1739,16.2620,16.7297,16.3180,18.0000,16.5824,16.3860,16.7916,16.7413,16.5712,16.4097,17.0344,16.9259,16.7002,16.8693,16.7893,15.6041,16.8635,16.7875,16.1196,16.8330,16.1004,16.8170,17.2680,17.1574,16.7837,16.8569,16.9107,17.0229,17.2000,16.5201,16.9277,16.8409,16.6727,17.1707
16.2296,15.6000,16.3312,15.7482,16.3328,16.2529,15.8146,17.5072,16.9286,16.3865,17.2696,17.5401,17.1227,16.2171,16.4031,17.3453,15.7970,16.5824,18.0000,16.8285,16.3221,15.6919,16.4625,15.8167,16.9389,16.7237,16.8613,17.1981,16.5064,15.4141,17.1745,15.9883,15.9370,16.7224,16.0677,16.3794,16.1933,16.0689,16.5133,16.2335,17.1832,17.1436,16.4361,17.6300,15.7880,16.5501,16.5176,16.9393
16.5733,15.7753,16.2111,15.7593,16.4837,16.0957,15.9879,16.9467,16.7639,16.1815,16.5558,16.9659,16.8590,15.9413,16.7488,17.1437,16.0599,16.3860,16.8285,18.0000,16.6481,15.8679,16.9356,15.9835,17.0266,16.6577,16.9421,17.0618,16.8099,15.7307,17.0098,16.2596,16.3465,17.3350,16.4874,16.6312,16.0858,15.9950,16.5739,16.4953,16.8293,16.9179,16.0824,16.8551,15.8205,16.9267,16.6203,16.6329
17.2340,16.8190,16.9634,16.7677,17.4516,16.6400,17.2406,16.5055,16.9052,16.6973,15.9500,16.4908,16.5009,16.5414,16.3618,16.6228,17.2316,16.7916,16.3221,16.6481,18.0000,17.0018,17.2489,17.2061,17.0881,17.1715,17.1915,16.7918,17.2158,16.2604,16.9857,17.3368,17.1994,17.0418,17.1370,17.5636,16.9619,16.8662,17.4422,17.6868,16.9202,17.1013,16.6596,16.2323,16.8105,17.4637,17.2142,16.9751
16.4703,17.0469,17.0051,17.3811,16.7750,16.3920,17.4389,15.9322,16.4016,16.7980,15.3439,15.8976,15.8000,16.6217,15.8044,15.9550,17.0209,16.7413,15.6919,15.8679,17.0018,18.0000,16.5067,17.1647,16.4822,16.6727,16.4281,16.1589,16.6126,15.8400,16.3095,17.2754,16.5165,16.3567,16.3368,16.9089,17.1776,17.1746,16.7734,17.2126,16.3462,16.4784,16.6494,15.6522,17.1628,16.7238,16.6310,16.5430
17.4136,16.2435,16.6398,16.2623,17.3095,16.2303,16.7256,16.7234,16.7645,16.4947,16.0777,16.6701,16.5574,16.1963,16.9302,16.6922,16.8463,16.5712,16.4625,16.9356,17.2489,16.5067,18.0000,16.7860,17.2422,17.2413,17.2368,17.0517,17.5594,16.3954,17.1101,16.8418,17.1722,17.2503,17.2695,17.1984,16.5528,16.4359,17.2307,17.2107,16.9790,17.1027,16.3442,16.4503,16.2656,17.4760,17.1908,16.8550
16.9474,16.7097,16.7569,16.7535,17.2888,16.2692,17.5992,16.0288,16.3873,16.4774,15.4079,16.0084,15.9820,16.2654,15.8816,16.0284,17.5547,16.4097,15.8167,15.9835,17.2061,17.1647,16.7860,18.0000,16.5673,16.9022,16.7562,16.2984,16.8056,16.0973,16.5171,17.1948,17.0883,16.4020,16.8967,17.1134,16.8540,16.7337,17.1444,17.3728,16.5287,16.6401,16.4217,15.7569,16.6840,16.9167,16.9397,16.6236
16.8741,16.2482,16.9250,16.3993,17.0184,16.5435,16.5993,17.1748,17.2220,16.8889,16.5194,17.1597,16.8467,16.6355,16.8494,17.0995,16.4925,17.0344,16.9389,17.0266,17.0881,16.4822,17.2422,16.5673,18.0000,17.3238,17.3903,17.5196,17.3554,15.8783,17.4437,16.7967,16.6139,17.3283,16.7057,17.0736,16.8192,16.6718,17.1553,17.0447,17.3578,17.4405,16.7878,16.9122,16.4178,17.3956,17.0658,17.3464
17.1528,16.3883,17.0464,16.5551,17.3276,16.5371,16.8492,17.0317,16.9172,16.9493,16.3198,16.9520,16.7541,16.5142,16.6515,16.8124,16.8308,16.9259,16.7237,16.6577,17.1715,16.6727,17.2413,16.9022,17.3238,18.0000,17.2825,17.2658,17.3975,16.1381,17.4568,16.9308,16.8522,17.0144,16.8807,17.2422,16.9637,16.7235,17.5103,17.2355,17.4325,17.4400,16.7834,16.7088,16.5202,17.2550,17.4599,17.3379
17.0786,16.1664,16.7048,16.2872,17.2739,16.3564,16.7033,16.9962,17.0201,16.5886,16.3857,16.9764,16.7872,16.3781,16.5117,16.9966,16.7052,16.7002,16.8613,16.9421,17.1915,16.4281,17.2368,16.7562,17.3903,17.2825,18.0000,17.2354,17.1533,15.9582,17.4207,16.7384,16.9083,17.0986,16.9756,17.1459,16.6376,16.5098,17.3465,17.1067,17.3713,17.4514,16.5751,16.7927,16.2753,17.3927,17.1299,17.1627
16.7461,15.9810,16.6877,16.1099,16.8166,16.4320,16.2771,17.5012,17.0405,16.7328,16.7406,17.4553,17.0956,16.3752,16.8729,17.2016,16.2614,16.8693,17.1981,17.0618,16.7918,16.1589,17.0517,16.2984,17.5196,17.2658,17.2354,18.0000,17.1688,15.7475,17.5900,16.4967,16.4198,17.2212,16.5432,16.8427,16.5744,16.3684,17.0198,16.7476,17.4151,17.4088,16.5959,17.2076,16.1403,17.0815,16.9873,17.2652
17.2490,16.3896,16.8619,16.3964,17.2424,16.4104,16.7718,16.8020,16.8152,16.7727,16.1401,16.7578,16.6492,16.3720,16.9510,16.7126,16.8111,16.7893,16.5064,16.8099,17.2158,16.6126,17.5594,16.8056,17.3554,17.3975,17.1533,17.1688,18.0000,16.2422,17.1701,16.9825,16.9629,17.2859,17.0364,17.2485,16.7498,16.5796,17.2781,17.2435,17.0568,17.1552,16.5129,16.4865,16.4542,17.4401,17.2913,17.0375
16.6220,15.8138,15.8573,15.6173,16.3459,15.5834,16.0602,15.6028,15.6726,15.6364,15.1968,15.5389,15.5692,15.4380,15.8798,15.6114,16.2550,15.6041,15.4141,15.7307,16.2604,15.8400,16.3954,16.0973,15.8783,16.1381,15.9582,15.7475,16.2422,18.0000,15.9106,16.0541,16.5308,15.9912,16.5087,16.2751,15.7467,15.7340,16.1907,16.2311,15.8545,15.9310,15.5489,15.3433,15.6941,16.1566,16.3191,15.7750
16.9323,16.1511,16.8067,16.2732,17.0343,16.5374,16.4851,17.4376,17.0704,16.7601,16.7319,17.3737,17.1136,16.4311,16.6987,17.2608,16.4857,16.8635,17.1745,17.0098,16.9857,16.3095,17.1101,16.5171,17.4437,17.4568,17.4207,17.5900,17.1701,15.9106,18.0000,16.6355,16.6230,17.1496,16.7191,17.0350,16.6959,16.5056,17.2462,16.9178,17.6892,17.6188,16.7001,17.1445,16.2859,17.1637,17.2029,17.3748
16.8198,17.2019,17.1219,16.9552,17.0261,16.7766,17.3347,16.2055,16.6044,16.8822,15.6835,16.2412,16.2940,16.6002,16.0875,16.3353,17.1500,16.7875,15.9883,16.2596,17.3368,17.2754,16.8418,17.1948,16.7967,16.9308,16.7384,16.4967,16.9825,16.0541,16.6355,18.0000,16.8022,16.7722,16.6999,17.4152,17.0990,17.0065,17.0847,17.4192,16.5930,16.7224,16.6724,15.9218,17.1315,17.0462,17.0609,16.7915
17.5549,16.2958,16.3764,16.1842,17.3954,16.0335,16.9122,16.1389,16.3091,16.1010,15.5772,16.1006,16.1303,15.9104,16.2103,16.1863,17.2641,16.1196,15.9370,16.3465,17.1994,16.5165,17.1722,17.0883,16.6139,16.8522,16.9083,16.4198,16.9629,16.5308,16.6230,16.8022,18.0000,16.6251,17.6960,17.1039,16.3395,16.2730,17.1444,17.1412,16.5381,16.6550,16.0622,15.8812,16.1862,17.0290,17.0325,16.4345
16.8571,16.2603,16.6747,16.1998,16.8421,16.4338,16.4340,16.9514,16.9632,16.6674,16.3856,16.9532,16.9036,16.3183,16.8283,17.0632,16.4604,16.8330,16.7224,17.3350,17.0418,16.3567,17.2503,16.4020,17.3283,17.0144,17.0986,17.2212,17.2859,15.9912,17.1496,16.7722,16.6251,18.0000,16.7112,17.0653,16.5502,16.4465,16.9422,16.9543,16.9692,17.1372,16.4177,16.7007,16.3176,17.3489,16.9826,16.9474
17.6248,16.1724,16.3355,16.0402,17.3465,16.0572,16.7270,16.2530,16.3768,16.0658,15.7223,16.2268,16.2670,15.8857,16.3710,16.3022,17.0405,16.1004,16.0677,16.4874,17.1370,16.3368,17.2695,16.8967,16.7057,16.8807,16.9756,16.5432,17.0364,16.5087,16.7191,16.6999,17.6960,16.7112,18.0000,17.0709,16.2663,16.1796,17.1264,17.0291,16.6076,16.7147,16.0487,16.0082,16.0738,17.0615,17.0612,16.4819
17.2173,16.8676,17.0934,16.6967,17.3386,16.7826,17.1547,16.5838,16.7907,16.8498,16.0742,16.6090,16.6545,16.5781,16.3763,16.7301,17.1813,16.8170,16.3794,16.6312,17.5636,16.9089,17.1984,17.1134,17.0736,17.2422,17.1459,16.8427,17.2485,16.2751,17.0350,17.4152,17.1039,17.0653,17.0709,18.0000,16.9790,16.8745,17.4227,17.5067,16.9796,17.0918,16.7292,16.3064,16.8399,17.2996,17.4458,17.0099
